_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_country,_region,_city,rating,what_is_the_rationale_for_your_choice,orig__golden,friendly,friendlyshow,id,orig,rating_gold,rating_gold_reason,uri
847814400,12/15/2015 17:51:51,False,1832970078,,12/15/2015 17:43:14,False,clixsense,1.0,USA,MA,Taunton,no_influence,It would depend where in this area one lived.,,RegionsOfNiger,Regions Of Niger,423,city_uri_type_http://dbpedia.org/class/yago/RegionsOfNiger,,,https://en.wikipedia.org/wiki/Category:Regions_of_Niger
847814401,12/20/2015 19:22:33,False,1837229092,,12/20/2015 19:10:52,False,prodege,1.0,GBR,,,high_weak_influence,World heritage sites are often natural features and historical locations that are considered desirable places to be near.,,WorldHeritageSitesInSwitzerland,World Heritage Sites In Switzerland,432,city_uri_type_http://dbpedia.org/class/yago/WorldHeritageSitesInSwitzerland,,,https://en.wikipedia.org/wiki/Category:World_Heritage_Sites_in_Switzerland
847814401,12/21/2015 08:05:10,False,1837516022,,12/21/2015 08:02:46,False,elite,1.0,USA,NY,Rochester,no_influence,,,WorldHeritageSitesInSwitzerland,World Heritage Sites In Switzerland,432,city_uri_type_http://dbpedia.org/class/yago/WorldHeritageSitesInSwitzerland,,,https://en.wikipedia.org/wiki/Category:World_Heritage_Sites_in_Switzerland
847814401,12/21/2015 08:25:16,False,1837533709,,12/21/2015 08:21:55,False,prodege,0.8333,CAN,AB,Calgary,high_strong_influence,"Heritage sites are selected for their high natural and cultural values, so the city is probably the same",,WorldHeritageSitesInSwitzerland,World Heritage Sites In Switzerland,432,city_uri_type_http://dbpedia.org/class/yago/WorldHeritageSitesInSwitzerland,,,https://en.wikipedia.org/wiki/Category:World_Heritage_Sites_in_Switzerland
847814401,12/21/2015 13:16:33,False,1837720624,,12/21/2015 13:13:31,False,elite,1.0,USA,NY,Rochester,no_influence,,,WorldHeritageSitesInSwitzerland,World Heritage Sites In Switzerland,432,city_uri_type_http://dbpedia.org/class/yago/WorldHeritageSitesInSwitzerland,,,https://en.wikipedia.org/wiki/Category:World_Heritage_Sites_in_Switzerland
847814401,12/21/2015 14:10:35,False,1837737269,,12/21/2015 14:06:16,False,prodege,1.0,USA,TX,Houston,high_weak_influence,Switzerland seems like a nice place to live.,,WorldHeritageSitesInSwitzerland,World Heritage Sites In Switzerland,432,city_uri_type_http://dbpedia.org/class/yago/WorldHeritageSitesInSwitzerland,,,https://en.wikipedia.org/wiki/Category:World_Heritage_Sites_in_Switzerland
847814402,12/21/2015 14:52:43,False,1837754257,,12/21/2015 14:34:09,False,elite,1.0,USA,NY,Rochester,no_influence,,,CapitalDistrictsAndTerritories,Capital Districts And Territories,438,city_uri_type_http://dbpedia.org/class/yago/CapitalDistrictsAndTerritories,,,https://en.wikipedia.org/wiki/Category:Capital_districts_and_territories
847814402,12/21/2015 14:56:36,False,1837756187,,12/21/2015 14:51:54,False,tremorgames,1.0,USA,NC,Burlington,high_weak_influence,gg,,CapitalDistrictsAndTerritories,Capital Districts And Territories,438,city_uri_type_http://dbpedia.org/class/yago/CapitalDistrictsAndTerritories,,,https://en.wikipedia.org/wiki/Category:Capital_districts_and_territories
847814402,12/21/2015 20:27:48,False,1837985433,,12/21/2015 20:26:13,False,elite,1.0,USA,NY,Rochester,high_strong_influence,,,CapitalDistrictsAndTerritories,Capital Districts And Territories,438,city_uri_type_http://dbpedia.org/class/yago/CapitalDistrictsAndTerritories,,,https://en.wikipedia.org/wiki/Category:Capital_districts_and_territories
847814402,12/21/2015 20:32:06,False,1837987346,,12/21/2015 20:08:39,False,prodege,1.0,GBR,,,no_influence,Irrelevant,,CapitalDistrictsAndTerritories,Capital Districts And Territories,438,city_uri_type_http://dbpedia.org/class/yago/CapitalDistrictsAndTerritories,,,https://en.wikipedia.org/wiki/Category:Capital_districts_and_territories
847814402,12/21/2015 22:16:38,False,1838033880,,12/21/2015 22:12:48,False,instagc,1.0,GBR,Q3,Wolverhampton,high_weak_influence,"Usually capital cities are more likely to be better living qualities due to an amount of housing and jobs, although this is weak as there are health benefits to living in outskirt teritories",,CapitalDistrictsAndTerritories,Capital Districts And Territories,438,city_uri_type_http://dbpedia.org/class/yago/CapitalDistrictsAndTerritories,,,https://en.wikipedia.org/wiki/Category:Capital_districts_and_territories
847814403,12/25/2015 07:00:47,False,1841015435,,12/25/2015 06:53:48,False,clixsense,0.8333,USA,MA,West Newton,no_influence,"Metropolitan areas have some qualities that are likely to contribute to a higher quality of life (such as more and higher-paying jobs, better transportation, better education opportunities) and some qualities that are likely to contribute to a lower quality of life (pollution, crime, overcrowding, slums).",,MetropolitanAreasOfPakistan,Metropolitan Areas Of Pakistan,445,city_uri_type_http://dbpedia.org/class/yago/MetropolitanAreasOfPakistan,,,https://en.wikipedia.org/wiki/Category:Metropolitan_areas_of_Pakistan
847814403,12/25/2015 13:55:08,False,1841223815,,12/25/2015 13:51:52,False,neodev,1.0,CAN,QC,Laval,low_strong_influence,"Almost any place in the Muslim world will likely have low life quality (of course, there are exceptions).",,MetropolitanAreasOfPakistan,Metropolitan Areas Of Pakistan,445,city_uri_type_http://dbpedia.org/class/yago/MetropolitanAreasOfPakistan,,,https://en.wikipedia.org/wiki/Category:Metropolitan_areas_of_Pakistan
847814403,12/26/2015 03:17:31,False,1841545159,,12/26/2015 03:15:24,False,instagc,1.0,USA,NJ,North Bergen,no_influence,"Being in a metropolitan area doesn't do anything particular on its own. Being near a big city might mean more jobs and opportunities, but it also comes with the bad aspects, such as increased pollution and crime.",,MetropolitanAreasOfPakistan,Metropolitan Areas Of Pakistan,445,city_uri_type_http://dbpedia.org/class/yago/MetropolitanAreasOfPakistan,,,https://en.wikipedia.org/wiki/Category:Metropolitan_areas_of_Pakistan
847814403,12/26/2015 19:23:56,False,1841914986,,12/26/2015 19:23:03,False,instagc,1.0,USA,NY,Brooklyn,high_weak_influence,urban area,,MetropolitanAreasOfPakistan,Metropolitan Areas Of Pakistan,445,city_uri_type_http://dbpedia.org/class/yago/MetropolitanAreasOfPakistan,,,https://en.wikipedia.org/wiki/Category:Metropolitan_areas_of_Pakistan
847814403,12/28/2015 12:46:26,False,1842500353,,12/28/2015 12:44:50,False,clixsense,1.0,GBR,I7,Newcastle Upon Tyne,Low (weak influence),I dont want to live in pakistan,,MetropolitanAreasOfPakistan,Metropolitan Areas Of Pakistan,445,city_uri_type_http://dbpedia.org/class/yago/MetropolitanAreasOfPakistan,,,https://en.wikipedia.org/wiki/Category:Metropolitan_areas_of_Pakistan
847814404,12/19/2015 05:02:47,False,1836297837,,12/19/2015 05:00:59,False,points2shop,0.8333,GBR,P6,Hassocks,Low (weak influence),,,CapitalsInAfrica,Capitals In Africa,448,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAfrica,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Africa
847814404,12/19/2015 13:41:28,False,1836530049,,12/19/2015 13:40:23,False,inboxpounds,1.0,GBR,B7,Bristol,no_influence,Location is not enough data to assess impact on quality of living,,CapitalsInAfrica,Capitals In Africa,448,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAfrica,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Africa
847814404,12/20/2015 03:40:13,False,1836799064,,12/20/2015 03:37:51,False,prodege,1.0,GBR,E2,Forest Row,Low (weak influence),,,CapitalsInAfrica,Capitals In Africa,448,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAfrica,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Africa
847814404,12/20/2015 06:39:35,False,1836848610,,12/20/2015 06:36:57,False,prodege,1.0,USA,CA,San Diego,no_influence,Doesn't matter if you live in the capital,,CapitalsInAfrica,Capitals In Africa,448,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAfrica,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Africa
847814404,12/20/2015 17:29:06,False,1837193486,,12/20/2015 17:22:50,False,inboxpounds,0.8333,GBR,K7,Reading,low_strong_influence,"Given Africa is a rough continent I would suggest low quality of living, famine etc",,CapitalsInAfrica,Capitals In Africa,448,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAfrica,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Africa
847814405,12/23/2015 05:09:26,False,1839060690,,12/23/2015 05:05:54,False,prodege,0.8333,USA,IL,Gillespie,Low (weak influence),Not highly developed as western cities.,,CapitalsOfPakistan,Capitals Of Pakistan,450,city_uri_type_http://dbpedia.org/class/yago/CapitalsOfPakistan,,,https://en.wikipedia.org/wiki/Category:Capitals_of_Pakistan
847814405,12/23/2015 20:50:50,False,1839698545,,12/23/2015 20:43:32,False,cotter,1.0,USA,WI,Madison,high_weak_influence,Maybe a little more quality since the capitals are more well-known and vibrant.,,CapitalsOfPakistan,Capitals Of Pakistan,450,city_uri_type_http://dbpedia.org/class/yago/CapitalsOfPakistan,,,https://en.wikipedia.org/wiki/Category:Capitals_of_Pakistan
847814405,12/24/2015 13:48:21,False,1840745757,,12/24/2015 13:46:37,False,instagc,0.8333,USA,KY,Winchester,no_influence,i don't see how this would matter,,CapitalsOfPakistan,Capitals Of Pakistan,450,city_uri_type_http://dbpedia.org/class/yago/CapitalsOfPakistan,,,https://en.wikipedia.org/wiki/Category:Capitals_of_Pakistan
847814405,12/24/2015 15:41:59,False,1840787031,,12/24/2015 15:33:49,False,prodege,1.0,CAN,ON,Ottawa,high_strong_influence,"I think that if you live in a capital in Pakistan, your quality of life would be higher than if you lived in a rural area, because in capitals, you are closer to amenities.",,CapitalsOfPakistan,Capitals Of Pakistan,450,city_uri_type_http://dbpedia.org/class/yago/CapitalsOfPakistan,,,https://en.wikipedia.org/wiki/Category:Capitals_of_Pakistan
847814405,12/24/2015 23:45:40,False,1840934712,,12/24/2015 23:44:42,False,clixsense,1.0,GBR,I3,Rochester,low_strong_influence,,,CapitalsOfPakistan,Capitals Of Pakistan,450,city_uri_type_http://dbpedia.org/class/yago/CapitalsOfPakistan,,,https://en.wikipedia.org/wiki/Category:Capitals_of_Pakistan
847814406,12/23/2015 05:09:26,False,1839060688,,12/23/2015 05:05:54,False,prodege,0.8333,USA,IL,Gillespie,Low (weak influence),Varies from country to country the regulations for pollution and housing construction.,,CapitalsInAsia,Capitals In Asia,454,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAsia,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Asia
847814406,12/23/2015 20:50:50,False,1839698540,,12/23/2015 20:43:32,False,cotter,1.0,USA,WI,Madison,high_weak_influence,Maybe a little more quality since the capitals are more well-known and vibrant.,,CapitalsInAsia,Capitals In Asia,454,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAsia,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Asia
847814406,12/24/2015 13:48:21,False,1840745755,,12/24/2015 13:46:37,False,instagc,0.8333,USA,KY,Winchester,no_influence,has no bearing,,CapitalsInAsia,Capitals In Asia,454,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAsia,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Asia
847814406,12/24/2015 15:41:59,False,1840787025,,12/24/2015 15:33:49,False,prodege,1.0,CAN,ON,Ottawa,no_influence,"This is too broad of a spectrum. Asia is a large continent, and some countries have a lower quality of living and some have a higher one, so this general term could not be used to judge such a thing.",,CapitalsInAsia,Capitals In Asia,454,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAsia,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Asia
847814406,12/24/2015 23:45:40,False,1840934711,,12/24/2015 23:44:42,False,clixsense,1.0,GBR,I3,Rochester,high_weak_influence,,,CapitalsInAsia,Capitals In Asia,454,city_uri_type_http://dbpedia.org/class/yago/CapitalsInAsia,,,https://en.wikipedia.org/wiki/Category:Capitals_in_Asia
847814407,12/16/2015 07:36:19,False,1833580783,,12/16/2015 07:33:25,False,neodev,1.0,USA,MA,Boston,high_weak_influence,Mali seems to be a place to vacation,,RegionsOfMali,Regions Of Mali,469,city_uri_type_http://dbpedia.org/class/yago/RegionsOfMali,,,https://en.wikipedia.org/wiki/Category:Regions_of_Mali
847814407,12/16/2015 08:52:48,False,1833653081,,12/16/2015 08:51:44,False,clixsense,1.0,CAN,QC,Montréal,Low (weak influence),,,RegionsOfMali,Regions Of Mali,469,city_uri_type_http://dbpedia.org/class/yago/RegionsOfMali,,,https://en.wikipedia.org/wiki/Category:Regions_of_Mali
847814407,12/16/2015 09:59:26,False,1833724178,,12/16/2015 09:54:37,False,neodev,0.8333,CAN,ON,Toronto,high_weak_influence,,,RegionsOfMali,Regions Of Mali,469,city_uri_type_http://dbpedia.org/class/yago/RegionsOfMali,,,https://en.wikipedia.org/wiki/Category:Regions_of_Mali
847814407,12/17/2015 01:30:06,False,1834156745,,12/17/2015 01:22:42,False,neodev,1.0,GBR,H5,Long Whatton,Low (weak influence),"Mali is a poor country, so a city inside of it will also be poor, leading to low quality of life.",,RegionsOfMali,Regions Of Mali,469,city_uri_type_http://dbpedia.org/class/yago/RegionsOfMali,,,https://en.wikipedia.org/wiki/Category:Regions_of_Mali
847814407,12/18/2015 08:35:51,False,1835581856,,12/18/2015 08:33:30,False,neodev,0.8333,CAN,ON,Sudbury,Low (weak influence),Not the best living conditions,,RegionsOfMali,Regions Of Mali,469,city_uri_type_http://dbpedia.org/class/yago/RegionsOfMali,,,https://en.wikipedia.org/wiki/Category:Regions_of_Mali
847814408,12/20/2015 19:22:33,False,1837229089,,12/20/2015 19:10:52,False,prodege,1.0,GBR,,,no_influence,It is not relevant to quality of living of a city.,,VikingAgePopulatedPlaces,Viking Age Populated Places,511,city_uri_type_http://dbpedia.org/class/yago/VikingAgePopulatedPlaces,,,https://en.wikipedia.org/wiki/Category:Viking_Age_populated_places
847814408,12/21/2015 08:05:10,False,1837516019,,12/21/2015 08:02:46,False,elite,1.0,USA,NY,Rochester,no_influence,,,VikingAgePopulatedPlaces,Viking Age Populated Places,511,city_uri_type_http://dbpedia.org/class/yago/VikingAgePopulatedPlaces,,,https://en.wikipedia.org/wiki/Category:Viking_Age_populated_places
847814408,12/21/2015 08:25:16,False,1837533708,,12/21/2015 08:21:55,False,prodege,0.8333,CAN,AB,Calgary,high_weak_influence,"it suggests the city has an old history, which usually comes with rich culture",,VikingAgePopulatedPlaces,Viking Age Populated Places,511,city_uri_type_http://dbpedia.org/class/yago/VikingAgePopulatedPlaces,,,https://en.wikipedia.org/wiki/Category:Viking_Age_populated_places
847814408,12/21/2015 13:16:33,False,1837720626,,12/21/2015 13:13:31,False,elite,1.0,USA,NY,Rochester,no_influence,,,VikingAgePopulatedPlaces,Viking Age Populated Places,511,city_uri_type_http://dbpedia.org/class/yago/VikingAgePopulatedPlaces,,,https://en.wikipedia.org/wiki/Category:Viking_Age_populated_places
847814408,12/21/2015 14:10:35,False,1837737270,,12/21/2015 14:06:16,False,prodege,1.0,USA,TX,Houston,low_strong_influence,This was a time before modern medicine or communication technology.,,VikingAgePopulatedPlaces,Viking Age Populated Places,511,city_uri_type_http://dbpedia.org/class/yago/VikingAgePopulatedPlaces,,,https://en.wikipedia.org/wiki/Category:Viking_Age_populated_places
847814409,12/15/2015 10:36:46,False,1832661238,,12/15/2015 10:33:13,False,neodev,1.0,GBR,E6,Cirencester,no_influence,"Merely being part of a particular geographical region cannot denote a particular quality of living in a city. Being a developed city in a developed European country MIGHT suggest a decent quality of life, but it is all relative.",,GermanStateCapitals,German State Capitals,528,city_uri_type_http://dbpedia.org/class/yago/GermanStateCapitals,,,https://en.wikipedia.org/wiki/Category:German_state_capitals
847814409,12/15/2015 10:42:22,False,1832663720,,12/15/2015 10:39:57,False,elite,1.0,GBR,C8,Croydon,high_weak_influence,,,GermanStateCapitals,German State Capitals,528,city_uri_type_http://dbpedia.org/class/yago/GermanStateCapitals,,,https://en.wikipedia.org/wiki/Category:German_state_capitals
847814409,12/15/2015 13:03:06,False,1832724000,,12/15/2015 12:57:36,False,neodev,1.0,GBR,I3,Chatham,high_strong_influence,,,GermanStateCapitals,German State Capitals,528,city_uri_type_http://dbpedia.org/class/yago/GermanStateCapitals,,,https://en.wikipedia.org/wiki/Category:German_state_capitals
847814409,12/15/2015 16:31:50,False,1832854724,,12/15/2015 16:27:21,False,tremorgames,1.0,CAN,ON,Mississauga,high_weak_influence,Capital cities tend to be the most developed parts of the nation. Thus there is a higher quality of life.,,GermanStateCapitals,German State Capitals,528,city_uri_type_http://dbpedia.org/class/yago/GermanStateCapitals,,,https://en.wikipedia.org/wiki/Category:German_state_capitals
847814409,12/15/2015 17:51:51,False,1832970075,,12/15/2015 17:43:14,False,clixsense,1.0,USA,MA,Taunton,no_influence,"Capital cities are usually populous with more stores and activities.  This is a plus if one enjoys that type of life, but a minus if a person prefers a rural lifestyle.",,GermanStateCapitals,German State Capitals,528,city_uri_type_http://dbpedia.org/class/yago/GermanStateCapitals,,,https://en.wikipedia.org/wiki/Category:German_state_capitals
847814410,12/23/2015 05:09:26,False,1839060691,,12/23/2015 05:05:54,False,prodege,0.8333,USA,IL,Gillespie,high_weak_influence,"Australian cities are known to be nice, but there are sure to be rough parts of any city.",,AustralianCapitalCities,Australian Capital Cities,529,city_uri_type_http://dbpedia.org/class/yago/AustralianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Australian_capital_cities
847814410,12/23/2015 20:50:50,False,1839698535,,12/23/2015 20:43:32,False,cotter,1.0,USA,WI,Madison,no_influence,Can't see how this could matter.,,AustralianCapitalCities,Australian Capital Cities,529,city_uri_type_http://dbpedia.org/class/yago/AustralianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Australian_capital_cities
847814410,12/24/2015 13:48:21,False,1840745754,,12/24/2015 13:46:37,False,instagc,0.8333,USA,KY,Winchester,no_influence,has no bearing on quality of life,,AustralianCapitalCities,Australian Capital Cities,529,city_uri_type_http://dbpedia.org/class/yago/AustralianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Australian_capital_cities
847814410,12/24/2015 15:41:59,False,1840787028,,12/24/2015 15:33:49,False,prodege,1.0,CAN,ON,Ottawa,high_strong_influence,"Again, I feel like in a capital city, you would be closer to amenities such as hospitals and shopping, which would increase your quality of life.",,AustralianCapitalCities,Australian Capital Cities,529,city_uri_type_http://dbpedia.org/class/yago/AustralianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Australian_capital_cities
847814410,12/24/2015 23:45:40,False,1840934709,,12/24/2015 23:44:42,False,clixsense,1.0,GBR,I3,Rochester,high_strong_influence,,,AustralianCapitalCities,Australian Capital Cities,529,city_uri_type_http://dbpedia.org/class/yago/AustralianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Australian_capital_cities
847814411,12/16/2015 07:36:19,False,1833580784,,12/16/2015 07:33:25,False,neodev,1.0,USA,MA,Boston,high_weak_influence,At least tigers are not as prevalent,,IndianCapitalCities,Indian Capital Cities,532,city_uri_type_http://dbpedia.org/class/yago/IndianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Indian_capital_cities
847814411,12/16/2015 08:52:48,False,1833653080,,12/16/2015 08:51:44,False,clixsense,1.0,CAN,QC,Montréal,Low (weak influence),,,IndianCapitalCities,Indian Capital Cities,532,city_uri_type_http://dbpedia.org/class/yago/IndianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Indian_capital_cities
847814411,12/16/2015 09:59:26,False,1833724185,,12/16/2015 09:54:37,False,neodev,0.8333,CAN,ON,Toronto,Low (weak influence),,,IndianCapitalCities,Indian Capital Cities,532,city_uri_type_http://dbpedia.org/class/yago/IndianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Indian_capital_cities
847814411,12/17/2015 01:30:06,False,1834156744,,12/17/2015 01:22:42,False,neodev,1.0,GBR,H5,Long Whatton,Low (weak influence),"Indian cities are home to slums, which have a very low standard of living.",,IndianCapitalCities,Indian Capital Cities,532,city_uri_type_http://dbpedia.org/class/yago/IndianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Indian_capital_cities
847814411,12/18/2015 08:35:51,False,1835581851,,12/18/2015 08:33:30,False,neodev,0.8333,CAN,ON,Sudbury,Low (weak influence),Not the best living conditions,,IndianCapitalCities,Indian Capital Cities,532,city_uri_type_http://dbpedia.org/class/yago/IndianCapitalCities,,,https://en.wikipedia.org/wiki/Category:Indian_capital_cities
847814412,12/21/2015 23:50:27,False,1838072602,,12/21/2015 23:49:01,False,neodev,0.8333,GBR,G5,Folkestone,no_influence,not sure,,PopulatedPlacesInGabon,Populated Places In Gabon,539,city_uri_type_http://dbpedia.org/class/yago/PopulatedPlacesInGabon,,,https://en.wikipedia.org/wiki/Category:Populated_places_in_Gabon
847814412,12/22/2015 06:21:40,False,1838348281,,12/22/2015 06:20:11,False,neodev,1.0,USA,AZ,Scottsdale,Low (weak influence),,,PopulatedPlacesInGabon,Populated Places In Gabon,539,city_uri_type_http://dbpedia.org/class/yago/PopulatedPlacesInGabon,,,https://en.wikipedia.org/wiki/Category:Populated_places_in_Gabon
847814412,12/22/2015 06:45:08,False,1838354477,,12/22/2015 06:40:34,False,prodege,1.0,USA,CA,Los Angeles,no_influence,it's not possible to tell the quality of living by the quantity of living,,PopulatedPlacesInGabon,Populated Places In Gabon,539,city_uri_type_http://dbpedia.org/class/yago/PopulatedPlacesInGabon,,,https://en.wikipedia.org/wiki/Category:Populated_places_in_Gabon
847814412,12/22/2015 21:50:30,False,1838824924,,12/22/2015 21:23:04,False,prodege,1.0,GBR,G5,Tunbridge Wells,no_influence,"The statement regarding population has no influence on the benefits or disadvantages or any city in Gabon, it provides no data that would enable you to assess the merits of living in a city in Gabon.",,PopulatedPlacesInGabon,Populated Places In Gabon,539,city_uri_type_http://dbpedia.org/class/yago/PopulatedPlacesInGabon,,,https://en.wikipedia.org/wiki/Category:Populated_places_in_Gabon
847814412,12/23/2015 17:51:58,False,1839445736,,12/23/2015 17:42:22,False,prodege,0.8333,GBR,,,high_strong_influence,A city in a populated place will have services and jobs.,,PopulatedPlacesInGabon,Populated Places In Gabon,539,city_uri_type_http://dbpedia.org/class/yago/PopulatedPlacesInGabon,,,https://en.wikipedia.org/wiki/Category:Populated_places_in_Gabon
847814413,12/21/2015 14:52:43,False,1837754258,,12/21/2015 14:34:09,False,elite,1.0,USA,NY,Rochester,no_influence,,,NUTS1StatisticalRegionsOfTheEuropeanUnion,NUTS1 Statistical Regions Of The European Union,571,city_uri_type_http://dbpedia.org/class/yago/NUTS1StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_1_statistical_regions_of_the_European_Union
847814413,12/21/2015 14:56:36,False,1837756181,,12/21/2015 14:51:54,False,tremorgames,1.0,USA,NC,Burlington,no_influence,gg,,NUTS1StatisticalRegionsOfTheEuropeanUnion,NUTS1 Statistical Regions Of The European Union,571,city_uri_type_http://dbpedia.org/class/yago/NUTS1StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_1_statistical_regions_of_the_European_Union
847814413,12/21/2015 20:27:48,False,1837985438,,12/21/2015 20:26:13,False,elite,1.0,USA,NY,Rochester,no_influence,,,NUTS1StatisticalRegionsOfTheEuropeanUnion,NUTS1 Statistical Regions Of The European Union,571,city_uri_type_http://dbpedia.org/class/yago/NUTS1StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_1_statistical_regions_of_the_European_Union
847814413,12/21/2015 20:32:06,False,1837987361,,12/21/2015 20:08:39,False,prodege,1.0,GBR,,,no_influence,Irrelevant,,NUTS1StatisticalRegionsOfTheEuropeanUnion,NUTS1 Statistical Regions Of The European Union,571,city_uri_type_http://dbpedia.org/class/yago/NUTS1StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_1_statistical_regions_of_the_European_Union
847814413,12/21/2015 22:16:38,False,1838033874,,12/21/2015 22:12:48,False,instagc,1.0,GBR,Q3,Wolverhampton,no_influence,"I don't know what this is, and I can't understand it, even with the link given, so I don't know how it would affect living quality",,NUTS1StatisticalRegionsOfTheEuropeanUnion,NUTS1 Statistical Regions Of The European Union,571,city_uri_type_http://dbpedia.org/class/yago/NUTS1StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_1_statistical_regions_of_the_European_Union
847814414,12/21/2015 23:50:27,False,1838072598,,12/21/2015 23:49:01,False,neodev,0.8333,GBR,G5,Folkestone,no_influence,not sure,,RegionalCapitalsInGhana,Regional Capitals In Ghana,572,city_uri_type_http://dbpedia.org/class/yago/RegionalCapitalsInGhana,,,https://en.wikipedia.org/wiki/Category:Regional_capitals_in_Ghana
847814414,12/22/2015 06:21:40,False,1838348277,,12/22/2015 06:20:11,False,neodev,1.0,USA,AZ,Scottsdale,Low (weak influence),,,RegionalCapitalsInGhana,Regional Capitals In Ghana,572,city_uri_type_http://dbpedia.org/class/yago/RegionalCapitalsInGhana,,,https://en.wikipedia.org/wiki/Category:Regional_capitals_in_Ghana
847814414,12/22/2015 06:45:08,False,1838354484,,12/22/2015 06:40:34,False,prodege,1.0,USA,CA,Los Angeles,high_weak_influence,capital cities tend to be well kept and powerful people usually live there so there's money being put into the city's system,,RegionalCapitalsInGhana,Regional Capitals In Ghana,572,city_uri_type_http://dbpedia.org/class/yago/RegionalCapitalsInGhana,,,https://en.wikipedia.org/wiki/Category:Regional_capitals_in_Ghana
847814414,12/22/2015 21:50:30,False,1838824933,,12/22/2015 21:23:04,False,prodege,1.0,GBR,G5,Tunbridge Wells,no_influence,"Some of the cities in Ghana offer a good life style while others have less to offer due to financial constraints, so it is not possible to use this condition as a measure of the quality of living.",,RegionalCapitalsInGhana,Regional Capitals In Ghana,572,city_uri_type_http://dbpedia.org/class/yago/RegionalCapitalsInGhana,,,https://en.wikipedia.org/wiki/Category:Regional_capitals_in_Ghana
847814414,12/23/2015 17:51:58,False,1839445734,,12/23/2015 17:42:22,False,prodege,0.8333,GBR,,,high_weak_influence,"Being a regional capital will mean that there are jobs, and that there will be infrastructure and services that perhaps are more reliable than other places, which contribute to a better quality of life, but pollution and overcrowding may  also contribute to a lower quality of living.",,RegionalCapitalsInGhana,Regional Capitals In Ghana,572,city_uri_type_http://dbpedia.org/class/yago/RegionalCapitalsInGhana,,,https://en.wikipedia.org/wiki/Category:Regional_capitals_in_Ghana
847814415,12/15/2015 20:44:37,False,1833177356,,12/15/2015 20:43:48,False,neodev,1.0,CAN,BC,Vancouver,no_influence,hard to say again,,PortCitiesAndTownsOfTheBalticSea,Port Cities And  Towns Of The Baltic Sea,573,city_uri_type_http://dbpedia.org/class/yago/PortCitiesAndTownsOfTheBalticSea,,,https://en.wikipedia.org/wiki/Category:Port_cities_and_towns_of_the_Baltic_Sea
847814415,12/15/2015 23:36:43,False,1833327935,,12/15/2015 23:35:46,False,instagc,1.0,USA,WV,Martinsburg,high_weak_influence,"Ports mean commerce and jobs, wealth.",,PortCitiesAndTownsOfTheBalticSea,Port Cities And  Towns Of The Baltic Sea,573,city_uri_type_http://dbpedia.org/class/yago/PortCitiesAndTownsOfTheBalticSea,,,https://en.wikipedia.org/wiki/Category:Port_cities_and_towns_of_the_Baltic_Sea
847814415,12/16/2015 03:52:33,False,1833475619,,12/16/2015 03:50:34,False,bitcoinget,1.0,CAN,ON,Toronto,no_influence,No way to know,,PortCitiesAndTownsOfTheBalticSea,Port Cities And  Towns Of The Baltic Sea,573,city_uri_type_http://dbpedia.org/class/yago/PortCitiesAndTownsOfTheBalticSea,,,https://en.wikipedia.org/wiki/Category:Port_cities_and_towns_of_the_Baltic_Sea
